id,origin,normalize,predict
6505086,admin+analytics+charts+dashboard+data table+ecommerce+invoice+job list+listing+revenue+sales+uikings+uiux,ecommerce+analytics+admin+job list+listing+ui+revenue+data table+dashboard+uikings+invoice+charts+sales,mobile+dashboard+ecommerce
3960609,chart+finance+home+income+landing page+list+outcome+statistics+stats+transactions+web,statistics+landing+outcome+transactions+chart+home+stats+income+list+finance+website,mobile+website+chart+landing+finance+blue
3258848,conversation+dashboard+designer+interface+list+message+minimal+task+ui+ux+white,ui+message+interface+designer+ux+dashboard+list+task+conversation+white+simple,mobile+dashboard+white
6355650,app+data+design+flight+flight booking+ios+ios12+iphone+iphone x+list+ui+ux,ui+flight+data+mobile+flight booking+ux+list+iphone x+design+ios12+ios,mobile
5805137,airport+baggage+blue+driver+ios+list+luggage+navigation+profile+ui+ux,luggage+airport+ui+baggage+navigation+ux+driver+list+profile+ios+blue,mobile+profile+blue
5606864,board+dashboard+design+list+panel+photoshop+planner+reminder+task+todo+to do+ui+ux+webdesign,panel+planner+todo+ui+reminder+ux+webdesign+dashboard+list+board+task+design+to do+photoshop,mobile+dashboard
6236987,after effect+animation+figma+interaction design+ios app design+iphone 10+mobile app design+productivity+protopie+prototyping+to do app+to do list+transitions+ui animation+ui ux+ux animation+ux design,to do app+mobile app design+ui ux+transitions+ux design+ui animation+prototyping+figma+productivity+ux animation+protopie+interaction design+ios app design+iphone 10+animation+after effect+to do list,mobile
6251549,app+card+color+cookbook+design+feed+food+like+list+live+page+sketch+social contact+ui+ux+video,food+social contact+ui+mobile+feed+cookbook+ux+color+list+live+page+sketch+design+video+card+like,mobile+travel+food
5854655,accent+coin+crypto+dark+dashboard+design+game+illustration+list+ui+ux design+violet,ui+ux design+coin+illustration+dashboard+list+black+design+crypto+game+violet+accent,mobile+dashboard+game+black
5277523,blue+cards+clean+gradient+green+interface+learning+minimal+tutoring+ui+ux+web,gradient+learning+ui+green+interface+ux+cards+tutoring+simple+website+blue,mobile+website+dashboard+green+blue
5837594,app+app concept+blue+task+task app+task list+task management+ui+ux+white,task management+ui+task app+mobile+ux+task list+task+app concept+white+blue,mobile+white+blue
3710614,dashboard+kit+to-do+ui+ux,to-do+kit+ui+ux+dashboard,mobile+dashboard
4399069,design+estate+list+product+real+web,product+list+real+estate+design+website,mobile+website+travel+blue
5947094,animation+app+design+fade+flexible+foldable+interface+list+response+ui+ux,ui+foldable+mobile+interface+ux+list+fade+response+flexible+design+animation,mobile
3907172,album+app+artist+cd+discover+iphonex+list+movie+music+ost+player+soundtrack,ost+artist+movie+soundtrack+mobile+cd+discover+list+player+music+album,mobile+website+music
6165511,card style photograph+dark background black color+dark color card style+gay dating social network media+ios phone x iphonex interface+male men events list screen+mobile app ui ux design+modern fashion+profile screen edit page,dark color card style+ios phone x iphonex interface+profile screen edit page+gay dating social network media+male men events list screen+modern fashion+mobile app ui ux design+dark background black color+card style photograph,website+music
4844213,card+design+list+ui,ui+card+list+design,mobile
5653740,challenge+clean+colors+daily ui+daily ui challenge+design+find job+hiring+job+job application+job listing+landing+landing page+landing page design+listing+listing page+list page+minimal+ui+ux,landing+hiring+challenge+job+ui+listing+daily ui challenge+job application+listing page+colors+ux+landing page design+find job+design+list page+simple+job listing,mobile+landing
6130693,cards+filters+ios+list+map+mobile app+pins+spots+surfing+travel+ui+ux,surfing+travel+ui+filters+mobile+pins+ux+cards+map+list+spots+ios+website,mobile+website+travel
6093693,design+illustration+list page+management+ui+web+website,ui+illustration+design+list page+website+management,mobile+website
5406607,app+application+carlease+cars+chat+chat bubble+dashboard+interaction+list+map+messages+mobile+modal+purple+slide menu+typing+typography+ui+ux+vehicle,chat bubble+ui+messages+dashboard+list+vehicle+website+interaction+mobile+ux+cars+carlease+modal+social+slide menu+map+purple+typography+typing,mobile+website+dashboard
5436138,bitcoin+blockchain+crypto+cryptocurrency+crypto currency+crypto exchange+ethereum+exchange+finance+ico+illustration+swap+token,crypto currency+bitcoin+ico+blockchain+ethereum+finance+illustration+cryptocurrency+exchange+token+crypto exchange+swap+crypto,mobile+finance
6577354,animation+app+blue+car+card+color+concept+design+grid+illustration+landing page+list+menu+minimal+profile+simple+typography+ui+ux+web design,ui+grid+list+design+web design+menu+mobile+illustration+ux+color+car+profile+animation+concept+blue+landing+typography+card+simple,mobile+grid+profile+landing+blue
3337791,android+app+books+details+home screen+ios+library+list+navigation+search+social,android+search+social+mobile+book+navigation+details+list+library+home screen+ios,mobile
6970082,abstract+app+article+articles+bookmark+bookmarking+bookmarking app+bookmarks+dark+empty state+ios+ipad+link+links+list+modern+raindrop+sidebar+ui+web,ui+list+sidebar+article+ios+website+empty state+mobile+bookmarks+articles+raindrop+abstract+links+modern+link+black+bookmarking+ipad+bookmark+bookmarking app,mobile+website+black
3373635,b2c+classified ads+ecommerce minimal+hero filter icon+landing page+list buy website+location dashboard redesign+marketplace web design+mumbai craigslist+product admin clean+red ux+search ui+view sell card+web filters+website minimalist,location dashboard redesign+landing+search ui+view sell card+b2c+list buy website+red ux+classified ads+marketplace web design+hero filter icon+mumbai craigslist+website minimalist+web filters+product admin clean+ecommerce minimal,mobile+landing
6658343,app+app design+category app+category page+dating app+feed app+home screen+list user+matches+mobile+mobile design+mockup+onboarding+profile+segments,onboarding+category app+mobile+matches+mockup+dating app+list user+profile+home screen+category page+feed app+segments+website,mobile+website+profile
6124535,app+article+check list+feed+guides+home+icon+instruction+ios+iphone+mobile+profile+progress+recipe+settings+to do+typography+ui,instruction+settings+icon+ui+guides+mobile+feed+home+typography+check list+profile+to do+progress+article+food+ios+website,mobile+website+profile+food
4556303,card+design+list+ue+ui,ui+ue+list+design+card,mobile
5409301,account+cards+cards design+chart+dashboard+destail+graph+info+infograph+inforgraphic+information+list+platform,inforgraphic+chart+destail+information+cards+infograph+dashboard+info+list+platform+cards design+account+graph,mobile+chart+dashboard
5781521,analytics+backoffice+chart+clean+dashboard+filters+health+interface+list+management+profile+status+table+tags+ui+user+user experience+ux+web,ui+status+tags+interface+user+dashboard+list+website+analytics+filters+ux+user experience+management+backoffice+table+profile+chart+simple+health,mobile+website+chart+dashboard+profile
6771625,app+design+food+grocery+interface+list+map+navigation+social media+ui+ux+web,ui+mobile+grocery+navigation+interface+ux+map+social media+list+design+food+website,mobile+website+food
3666983,app+desktop+guitar+ios+iphone+learning+webdesign+website,learning+desktop+mobile+webdesign+guitar+ios+website,mobile+website+travel
3832406,app+chart+clean+cool+dashboard+ios+iphone x+list+minimalist+order+sales+stats,chart+mobile+minimalist+stats+ios+dashboard+iphone x+list+order+cool+simple+sales,mobile+website+chart+dashboard
6037208,blue+booking+cardlist+casestudy+home+jasa+list+mobileapp+onboarding+order+payment+portfolio+productdesign+service+subsribe+uxcase+walkthrough,website+onboarding+booking+subsribe+mobile+checkout+home+cardlist+portfolio+productdesign+list+order+jasa+walkthrough+service+uxcase+casestudy+blue,mobile+website+checkout+blue
5570695,art+banding+brand+character design+design+digital+drawing+illustration+illustrator+photoshop+sketch+vector,banding+art+drawing+illustrator+character design+digital+illustration+sketch+design+vector+brand+photoshop,mobile+landing
6974851,app design+application+card+cards ui+category+checkout+coffee+design+filtration+flow+interface+ios+ipad+list+mobile+order+photo+product+restaurant app+sketch,interface+list+sketch+design+photo+ios+website+category+mobile+filtration+product+checkout+flow+ipad+restaurant app+cards ui+order+coffee+card,mobile+website+checkout+music
4005458,app+apple+call+health+list+medical,medical+apple+mobile+list+call+health,mobile+green
3964061,app+cards+cover+goods+ios+iphone+profile+tag+ui+ux+wish+wishes,wishes+ui+wish+mobile+ux+cards+goods+profile+tag+ios+cover,mobile+profile
2597777,building+flat+home page+landing page+list+property+real estate+shuma87+ui+ux,landing+ui+home page+flat+property+ux+building+list+shuma87+real estate,mobile+landing
4363139,app+bank+cards+checkout+credit+finance+gradients+ios+list,mobile+checkout+credit+cards+list+finance+ios+gradients,mobile+checkout+finance+music
6260928,android+app+application+clean+design+filters+flat+interface+ios+list+material+mobile+price+quotes+react+responsive+tags+ui+user interface+ux,price+android+ui+filters+tags+mobile+flat+react+interface+ux+material+ios+list+quotes+responsive+design+simple+website,mobile+website
4023937,business+card+chart+dashboard+list+project manager+stock+team+trello+wallet+web,trello+finance+chart+team+list+dashboard+business+stock+card+project manager+website,mobile+website+chart+dashboard+finance
5454607,app+clean+colors+design+mobile+plan+project management+task+todo+to do list+typography+ui,todo+ui+mobile+colors+typography+task+to do list+plan+design+project management+simple+website,mobile+website
3686102,cards+colorful app iphone ui ue+dashboard+date list data management+mobile interface+monitoring,monitoring+colorful app iphone ui ue+date list data management+mobile interface+cards+dashboard,mobile+dashboard
4491907,100day+do+ios11+iphone+list+to+ui+ux+x,ui+mobile+do+ux+100day+list+x+to,mobile
4074137,dashboard+finanace+financial+graph+list+statistics,statistics+finanace+list+dashboard+finance+graph,mobile+dashboard+finance
5767307,app+blue+bot+contact+design+list+management+minimal+mobile+number+people+phone+screens+thumbnail+two+ui,contact+ui+mobile+bot+number+thumbnail+management+phone+list+screens+two+design+people+simple+website+blue,mobile+website+blue
5933040,app+design+ios+mobile+screen+ui,ui+mobile+screen+design+ios+website,mobile+website
3937724,clean+ios+list+minimalist+mobile+music+music app+music player+player+simple+ui+ux,ui+mobile+minimalist+ux+music+list+player+simple+ios+website,mobile+website+music
5103456,design+ecommerce+freebie+mobile+nike+product list+product page+products+redesign+responsive+rwd+shop+sketch+typography+webdesign,products+ecommerce+redesign+mobile+typography+rwd+webdesign+shop+responsive+product list+product page+design+sketch+freebie+website,mobile+website+ecommerce
5900591,character+free+illustration+notifications+smartphone+woman,character+notifications+illustration+smartphone+free+woman,mobile
3735472,candidates+dashboard+design+filter+jobs+list+product+search+ui,product+search+ui+filter+dashboard+list+design+candidates+jobs,mobile+dashboard
5681931,art direction+clean+design+layout+minimal+page+typography+ui+web+website,ui+art direction+typography+layout+page+design+simple+website,mobile+website
6237660,app+clean+holiday+interface+iphone+list+mobile+subtl+travel+ui+ux+visuality,travel+visuality+ui+mobile+interface+ux+list+holiday+subtl+simple+website,mobile+website+travel
4366449,app+buying+iphone+list+payment+shop+tickets+train+tram+ui+ux,buying+ui+tram+mobile+checkout+ux+train+shop+list+tickets,mobile+checkout
4341333,about+clean+dashboard+description+info+list+media+menu+music+player+profile+review,menu+about+review+dashboard+info+list+player+profile+description+music+media+simple,mobile+dashboard+profile+music
5011389,blue+branding+broker+list+real estate+repiano+yellow,yellow+repiano+branding+broker+list+real estate+blue,mobile+blue+yellow
3616971,app+blue+car+ios+iphone+list+parking+ui+ux+vancouver,parking+ui+vancouver+mobile+ux+list+car+ios+blue,mobile+blue
4922749,app+education+english+homepage+ios+learning+list+mobile+study+ui+ux,learning+homepage+ui+mobile+ux+education+list+study+english+ios+website,mobile+website
6011100,basket+desktop+drink+food+mobile+overlapping+recipe+shopping list+ui+ux+web+wine,desktop+ui+overlapping+shopping list+mobile+ux+basket+wine+food+website,mobile+website+food
6165983,card style photograph+dark background black color+dark color card style+event place recommendation+gay dating social network media+ios phone x iphonex interface+male men events list screen+map community screen page+mobile app ui ux design+modern fashion,dark color card style+ios phone x iphonex interface+gay dating social network media+male men events list screen+modern fashion+event place recommendation+map community screen page+mobile app ui ux design+dark background black color+card style photograph,website
